BldgID,BuildingSF,StarRating,BuildingClass,SalePrice,PricePerSF,SaleStatus,SecondaryType,LandAreaAC,NumberOfFloors,CeilingHeightDecimals,LocationType,PropertyZipCode,MSA,NearestMajorHighwayInterchange,DistancetoNearestInterchange,GeographicMedicalCostIndexbyZipCode,quarter,year
699,182020,3,C,3295000,18.1,Sold,Warehouse,18.8,1,26,Suburban,15697,38300,15212,27.36,0.958,2019Q4,2019
700,162000,3,B,1600000,9.88,Sold,Warehouse,7.77,1,30,Suburban,16002,38300,15212,25.96,0.958,2020Q3,2020
701,162000,3,B,4494000,27.74,Under Contract,Warehouse,7.77,1,21,Suburban,16002,38300,15212,25.96,0.958,2021Q2,2021
702,70616,3,B,1850000,26.2,Sold,Refrigeration/Cold Storage,5.65,1,22,Suburban,16033,38300,15212,22.82,0.958,2020Q2,2020
703,70616,3,B,1500000,21.24,Sold,Refrigeration/Cold Storage,5.65,1,20,Suburban,16033,38300,15212,22.82,0.958,2019Q1,2019
704,75545,3,C,1530000,20.25,Sold,Warehouse,55,1,20,Suburban,16057,38300,15212,40.59,0.958,2019Q3,2019
705,93400,3,C,2392000,25.61,Under Contract,Manufacturing,5.71,1,32,Suburban,16063,38300,15212,23.17,0.958,2021Q2,2021
706,58500,2,C,1200000,20.51,Sold,Manufacturing,6.3,1,24,Suburban,16101,99037,15212,40.27,0.958,2019Q2,2019
707,108000,2,C,8900000,82.41,Sold,Warehouse,7.4,2,24,Suburban,16102,99037,15212,40.27,0.958,2020Q2,2020
708,650000,2,C,3500000,5.38,Sold,Warehouse,35,2,20,Suburban,16127,49660,15212,49.15,0.958,2020Q4,2020
709,51000,3,B,1125000,22.06,Sold,Manufacturing,10.31,1,20,Suburban,16127,49660,15212,49.15,0.958,2019Q1,2019
710,410389,5,A,31219000,76.07,Sold,Distribution,26.65,1,18,Suburban,16141,38300,15212,33.96,0.958,2019Q3,2019
711,2500000,3,B,9800000,3.92,Sold,Warehouse,300,1,12,Suburban,16157,99037,15212,34.3,0.958,2020Q4,2020
712,256000,3,B,2500000,9.77,Sold,Manufacturing,41.93,1,15,Suburban,16232,99037,15212,58.32,0.958,2020Q4,2020
713,60273,2,C,600000,9.95,Sold,Warehouse,4.62,1,27.67,Suburban,16254,99037,15212,62.25,0.958,2019Q2,2019
714,68000,2,B,2500000,36.77,Under Contract,Distribution,12.29,1,17,Suburban,16323,99037,15212,66.03,0.958,2021Q2,2021
715,122000,3,B,1570000,12.87,Sold,Warehouse,11.73,1,30,Suburban,16335,99037,15212,81.64,0.958,2020Q2,2020
716,83292,3,B,900000,10.81,Sold,Warehouse,24.86,1,28,Suburban,16423,21500,15212,109.05,0.958,2019Q4,2019
717,129623,2,C,3000000,23.14,Sold,Warehouse,11.8,1,32,Suburban,16502,21500,15212,114.1,0.958,2021Q1,2021
718,52000,3,B,1600000,30.77,Sold,Warehouse,1.98,1,20,Suburban,16505,21500,15212,113.54,0.958,2021Q2,2021
719,58329,2,B,1175000,20.14,Sold,Service,2.47,2,24,Suburban,16505,21500,15212,113.54,0.958,2020Q4,2020
720,83300,3,B,3000000,36.01,Sold,Warehouse,5.15,1,28,Suburban,16505,21500,15212,113.54,0.958,2019Q2,2019
721,51138,2,C,725000,14.18,Sold,Warehouse,2.81,1,19,Suburban,16506,21500,15212,111.59,0.958,2019Q4,2019
722,68000,2,C,499000,7.34,Under Contract,Manufacturing,6.65,1,28,Suburban,16510,21500,15212,115.13,0.958,2021Q2,2021
723,88623,3,B,2000000,22.57,Sold,Manufacturing,5,1,29,Urban,16534,21500,15212,119.02,0.958,2020Q2,2020
724,105430,3,C,550000,5.22,Sold,Warehouse,4.37,1,25,Suburban,16601,11020,16803,32.49,0.958,2020Q1,2020
725,89050,2,C,1177000,13.22,Sold,Manufacturing,6.7,1,30,Suburban,16648,11020,16803,35.36,0.958,2020Q3,2020
726,266000,3,C,13000000,48.87,Sold,Manufacturing,30.02,1,18,Suburban,16678,99037,16803,43.71,0.958,2019Q2,2019
727,89757,3,B,2050000,22.84,Sold,Food Processing,19.87,1,32,Suburban,16686,11020,16803,20.33,0.958,2019Q1,2019
728,77187,2,B,530000,6.87,Sold,Manufacturing,10,1,22,Suburban,16822,99037,16803,25.22,0.958,2021Q1,2021
729,63016,3,C,500000,7.93,Sold,Warehouse,8.1,1,16,Suburban,16823,44300,16803,10.03,0.958,2020Q4,2020
730,328341,4,A,5593000,17.03,Sold,Manufacturing,29.49,1,25,Suburban,16823,44300,16803,10.03,0.958,2020Q4,2020
731,256692,3,B,9445368,36.8,Sold,Manufacturing,129.4,1,21,Suburban,16929,99037,14610,83.42,0.958,2021Q1,2021
732,256692,3,B,100000,0.39,Sold,Manufacturing,129.4,1,24,Suburban,16929,99037,14610,83.42,0.958,2021Q1,2021
733,457000,4,A,42500000,93,Sold,Warehouse,27.11,1,15,Suburban,17011,25420,17111,7.02,0.958,2019Q3,2019
734,113720,4,B,5500000,48.36,Sold,Manufacturing,19.61,1,18,Suburban,17022,29540,17111,12.55,0.958,2021Q1,2021
735,320000,3,A,33000000,103.13,Sold,Distribution,27.99,1,13,Suburban,17022,29540,17111,12.55,0.958,2020Q4,2020
736,52350,3,C,4000000,76.41,Sold,Undetermined,8.7,1,22,Suburban,17022,29540,17111,12.55,0.958,2020Q3,2020
737,52350,3,C,90000,1.72,Sold,Undetermined,8.7,1,21,Suburban,17022,29540,17111,12.55,0.958,2019Q4,2019
738,55456,2,C,440000,7.93,Sold,Manufacturing,2.48,1,32,Suburban,17032,25420,17111,15.58,0.958,2019Q4,2019
739,81622,3,B,1540000,18.87,Sold,Warehouse,6.95,1,22,Suburban,17042,30140,17111,20.37,0.958,2019Q1,2019
740,66305,3,B,1000000,15.08,Sold,Manufacturing,4.4,1,19.5,Suburban,17044,99037,16803,22.13,0.958,2019Q4,2019
741,53436,2,C,950000,17.78,Sold,Manufacturing,1.51,1,32,Suburban,17046,30140,17111,20.94,0.958,2020Q4,2020
742,350000,4,B,11500000,32.86,Sold,Warehouse,30,1,28,Suburban,17046,30140,17111,20.94,0.958,2020Q4,2020
743,277000,3,B,32000000,115.52,Sold,Warehouse,32.16,1,14,Suburban,17046,30140,17111,20.94,0.958,2020Q4,2020
744,178660,4,B,12075000,67.59,Sold,Warehouse,11,1,20,Suburban,17055,25420,17111,10.83,0.958,2019Q1,2019
745,240000,3,C,13200000,55,Sold,Food Processing,82.72,1,14,Suburban,17059,99037,16803,31.68,0.958,2019Q2,2019
746,86272,3,C,900000,10.43,Sold,Warehouse,13.24,2,16,Suburban,17061,25420,17111,20.97,0.958,2019Q2,2019
747,832000,5,A,70150000,84.31,Sold,Distribution,74.61,1,28,Suburban,17067,30140,17111,27.13,0.958,2020Q4,2020
748,60000,2,C,110000,1.83,Sold,Warehouse,3.7,1,50,Suburban,17078,30140,17111,11.5,0.958,2021Q1,2021
749,59050,3,B,4130000,69.94,Sold,Warehouse,5.57,1,14,Suburban,17110,25420,17111,5.01,0.958,2020Q4,2020
750,81600,3,C,6475000,79.35,Sold,Warehouse,5.71,1,18.42,Suburban,17110,25420,17111,5.01,0.958,2019Q1,2019
751,55067,2,B,4500000,81.72,Sold,Warehouse,5.93,1,20,Suburban,17111,25420,17111,1.26,0.958,2019Q3,2019
752,83777,3,B,4750000,56.7,Sold,Warehouse,9.74,1,20,Suburban,17112,25420,17111,5.57,0.958,2019Q3,2019
753,1100005,3,A,77217000,70.2,Sold,Warehouse,67.65,1,21,Suburban,17225,99037,17111,59.76,0.958,2019Q4,2019
754,139260,2,C,1250000,8.98,Sold,Warehouse,5.84,1,25,Suburban,17241,25420,17111,32.56,0.958,2021Q1,2021
755,1215240,4,A,85000000,69.95,Sold,Distribution,86.31,1,28,Suburban,17241,25420,17111,32.56,0.958,2020Q4,2020
756,192650,3,B,1050000,5.45,Sold,Manufacturing,7.22,2,32,Suburban,17257,25420,17111,39.9,0.958,2020Q4,2020
757,108000,4,B,6700000,62.04,Sold,Warehouse,6.61,1,23.83,Suburban,17331,49620,17111,33.7,0.958,2021Q1,2021
758,64940,3,B,8700000,133.97,Sold,Manufacturing,15.28,1,15.5,Suburban,17331,49620,17111,33.7,0.958,2020Q3,2020
759,515000,2,C,5500000,10.68,Sold,Warehouse,116.18,1,14,Suburban,17331,49620,17111,33.7,0.958,2019Q3,2019
760,70000,3,C,2725000,38.93,Sold,Manufacturing,5.31,1,18,Suburban,17331,49620,17111,33.7,0.958,2019Q2,2019
761,320458,4,B,10000000,31.21,Sold,Warehouse,18.65,1,14.5,Suburban,17331,49620,17111,33.7,0.958,2019Q1,2019
762,144032,2,B,6237500,43.31,Sold,Manufacturing,27.8,1,26.5,Suburban,17339,49620,17111,9.34,0.958,2020Q3,2020
763,60000,3,B,4205000,70.08,Sold,Warehouse,6.13,1,15,Suburban,17339,49620,17111,9.34,0.958,2019Q4,2019
764,60000,3,C,3275000,54.58,Sold,Warehouse,7.2,1,18,Suburban,17339,49620,17111,9.34,0.958,2019Q4,2019
765,85500,4,B,5790000,67.72,Sold,Warehouse,6.98,2,16.67,Suburban,17339,49620,17111,9.34,0.958,2019Q3,2019
766,1000350,3,B,85216000,85.19,Sold,Distribution,101.69,1,18,Suburban,17345,49620,17111,14.24,0.958,2019Q4,2019
767,143868,3,C,8534810,59.32,Sold,Manufacturing,9,1,21,Suburban,17345,49620,17111,14.24,0.958,2019Q3,2019
768,126860,2,C,510000,4.02,Sold,Manufacturing,2.4,3,20,Suburban,17356,49620,17111,27.39,0.958,2020Q4,2020
769,222600,3,C,1500000,6.74,Sold,Warehouse,6.49,1,22,Suburban,17356,49620,17111,27.39,0.958,2020Q4,2020
770,67628,2,C,375000,5.55,Sold,Warehouse,1.43,2,24,Suburban,17356,49620,17111,27.39,0.958,2019Q4,2019
771,239400,3,C,3701311,15.46,Sold,Undetermined,50.45,1,16,Suburban,17362,49620,17111,28.59,0.958,2020Q1,2020
772,50017,2,B,465000,9.3,Sold,Manufacturing,1.58,2,24,Suburban,17401,49620,17111,21.23,0.958,2019Q4,2019
773,73850,3,C,3500000,47.39,Sold,Warehouse,8.67,1,22,Suburban,17402,49620,17111,20.94,0.958,2020Q2,2020
774,269353,3,B,4400000,16.34,Sold,Warehouse,28.16,1,22,Suburban,17402,49620,17111,20.94,0.958,2019Q2,2019
775,102322,2,C,3850000,37.63,Sold,Refrigeration/Cold Storage,9.6,1,20,Suburban,17403,49620,17111,22.09,0.958,2020Q4,2020
776,129868,2,C,542000,4.17,Sold,Warehouse,1.04,1,21.75,Suburban,17403,49620,17111,22.09,0.958,2020Q4,2020
777,85849,2,C,520000,6.06,Sold,Manufacturing,1.97,2,19,Suburban,17403,49620,17111,22.09,0.958,2019Q2,2019
778,72479,2,C,257932,3.56,Sold,Warehouse,1.8,1,14,Suburban,17404,49620,17111,20.92,0.958,2021Q1,2021
779,103509,2,C,500000,4.83,Sold,Warehouse,1.68,4,25,Suburban,17404,49620,17111,20.92,0.958,2020Q4,2020
780,126584,2,C,495000,3.91,Sold,Warehouse,6.31,1,18,Suburban,17404,49620,17111,20.92,0.958,2020Q3,2020
781,342000,3,B,8000000,23.39,Sold,Manufacturing,17.3,1,15,Suburban,17404,49620,17111,20.92,0.958,2020Q1,2020
782,94007,2,C,495000,5.27,Under Contract,Manufacturing,2.2,1,24,Suburban,17404,49620,17111,20.92,0.958,2021Q2,2021
783,128040,3,C,3499479,27.33,Sold,Warehouse,8.77,1,22,Suburban,17406,49620,17111,21.13,0.958,2019Q3,2019
784,170090,3,B,10350000,60.85,Sold,Warehouse,11.48,1,24,Suburban,17406,49620,17111,21.13,0.958,2019Q1,2019
785,174572,2,C,11375000,65.16,Sold,Manufacturing,15.15,1,16,Suburban,17408,49620,17111,24.77,0.958,2020Q4,2020
786,785400,5,A,31103937,39.6,Sold,Distribution,49.65,1,24,Suburban,17408,49620,17111,24.77,0.958,2019Q3,2019
787,354170,3,B,70000000,197.65,Sold,Food Processing,76.87,1,26,Suburban,17516,29540,17111,32.47,0.958,2019Q2,2019
788,197000,4,B,17900000,90.86,Sold,Distribution,18.94,1,28,Suburban,17517,29540,17111,35.73,0.958,2020Q3,2020
789,132000,3,C,5800000,43.94,Sold,Distribution,13.7,1,17.75,Suburban,17517,29540,17111,35.73,0.958,2019Q4,2019
790,62361,3,B,2750000,44.1,Sold,Manufacturing,1.74,1,18,Suburban,17522,29540,17111,33.64,0.958,2021Q1,2021
791,252800,4,B,23725000,93.85,Sold,Distribution,19.35,1,16,Suburban,17538,29540,17111,23.68,0.958,2021Q1,2021
792,91307,3,B,720000,7.89,Sold,Distribution,10,1,32,Suburban,17538,29540,17111,23.68,0.958,2019Q4,2019
793,130600,2,C,3900000,29.86,Sold,Warehouse,15.7,1,24,Suburban,17540,29540,17111,34.38,0.958,2020Q4,2020
794,124900,4,C,7610000,60.93,Sold,Manufacturing,10.1,1,22,Suburban,17540,29540,17111,34.38,0.958,2020Q4,2020
795,130600,2,C,2475000,18.95,Sold,Warehouse,15.7,1,30,Suburban,17540,29540,17111,34.38,0.958,2019Q2,2019
796,64058,2,C,1665000,25.99,Sold,Showroom,5.2,1,32,Suburban,17540,29540,17111,34.38,0.958,2019Q2,2019
797,72064,2,B,1500000,20.81,Sold,Warehouse,12.61,1,32,Suburban,17543,29540,17111,27.46,0.958,2019Q1,2019
798,52256,3,B,3200000,61.24,Sold,Warehouse,5.53,1,30,Suburban,17545,29540,17111,21.66,0.958,2019Q4,2019
799,99058,3,B,6900000,69.66,Under Contract,Warehouse,18.54,1,20,Suburban,17545,29540,17111,21.66,0.958,2021Q2,2021
800,149519,2,C,5250000,35.11,Under Contract,Service,12.58,1,17,Suburban,17545,29540,17111,21.66,0.958,2021Q2,2021
801,65330,2,C,1700000,26.02,Sold,Manufacturing,4.22,1,43,Suburban,17552,29540,17111,18.84,0.958,2021Q1,2021
802,50000,1,C,750000,15,Sold,Manufacturing,1.28,4,20,Suburban,17552,29540,17111,18.84,0.958,2021Q1,2021
803,50000,1,C,208585,4.17,Sold,Manufacturing,1.28,4,16,Suburban,17552,29540,17111,18.84,0.958,2020Q3,2020
804,66473,3,B,4500000,67.7,Sold,Warehouse,4.4,1,13,Suburban,17557,29540,17111,39.76,0.958,2019Q4,2019
805,140000,3,B,2500000,17.86,Sold,Warehouse,4.3,2,20,Suburban,17557,29540,17111,39.76,0.958,2019Q4,2019
806,106553,3,B,3600000,33.79,Sold,Warehouse,7.41,1,28,Suburban,17572,29540,17111,38.75,0.958,2019Q2,2019
807,217962,3,C,4500000,20.65,Sold,Warehouse,14.8,1,17,Suburban,17601,29540,17111,28.96,0.958,2020Q4,2020
808,100000,2,C,321425,3.21,Sold,Warehouse,11.5,1,24,Suburban,17601,29540,17111,28.96,0.958,2020Q2,2020
809,76000,3,B,2700000,35.53,Sold,Showroom,5.7,1,24,Suburban,17601,29540,17111,28.96,0.958,2019Q1,2019
810,216000,3,B,200000,0.93,Sold,Distribution,14.13,1,29,Suburban,17602,29540,17111,32.12,0.958,2020Q4,2020
811,50000,3,B,3700000,74,Sold,Manufacturing,4.35,1,22,Suburban,17603,29540,17111,29.53,0.958,2020Q4,2020
812,100040,3,C,6050000,60.48,Sold,Warehouse,8.98,1,21,Suburban,17603,29540,17111,29.53,0.958,2019Q4,2019
813,138000,3,B,128599,0.93,Sold,Warehouse,15.74,1,20,Suburban,17701,48700,16803,55.94,0.958,2020Q4,2020
814,250953,3,B,5500000,21.92,Sold,Manufacturing,9.4,1,18,Suburban,17701,48700,16803,55.94,0.958,2020Q4,2020
815,171804,3,B,3811000,22.18,Sold,Manufacturing,10.57,1,22,Suburban,17701,48700,16803,55.94,0.958,2020Q2,2020
816,153340,3,B,1100000,7.17,Sold,Warehouse,7.95,1,35,Suburban,17740,48700,16803,43.61,0.958,2019Q4,2019
817,54206,3,C,900000,16.6,Sold,Manufacturing,2.51,1,10,Suburban,17756,48700,18512,60.07,0.958,2021Q1,2021
818,235857,4,B,9250000,39.22,Sold,Distribution,20.92,1,24,Suburban,17756,48700,18512,60.07,0.958,2020Q3,2020
819,190800,3,B,6000000,31.45,Sold,Distribution,10.97,1,24,Suburban,17756,48700,18512,60.07,0.958,2020Q1,2020
820,1091851,3,C,3214677,2.94,Sold,Manufacturing,20.57,4,31,Suburban,17801,99037,17111,40.92,0.958,2020Q4,2020
821,120000,2,B,350000,2.92,Sold,Food Processing,4.55,2,14.5,Suburban,17801,99037,17111,40.92,0.958,2019Q1,2019
822,244000,3,C,185282,0.76,Sold,Manufacturing,12.49,1,20,Suburban,17815,99037,18512,51.39,0.958,2020Q2,2020
823,148177,3,C,20300000,137,Sold,Manufacturing,10.84,1,30,Suburban,17821,99037,17111,50.61,0.958,2019Q4,2019
824,133000,2,C,750000,5.64,Sold,Distribution,9.15,1,36,Suburban,17821,99037,17111,50.61,0.958,2019Q4,2019
825,148177,3,C,3400000,22.95,Sold,Manufacturing,10.84,1,36,Suburban,17821,99037,17111,50.61,0.958,2019Q2,2019
826,124400,2,C,3500000,28.14,Sold,Warehouse,10,1,24,Suburban,17847,99037,17111,51.6,0.958,2019Q3,2019
827,102400,3,B,5500000,53.71,Sold,Warehouse,13.11,1,22.5,Suburban,17901,99037,17111,42.47,0.958,2020Q4,2020
828,70650,2,C,1000000,14.15,Sold,Warehouse,6,1,30,Suburban,17901,99037,17111,42.47,0.958,2019Q2,2019
829,60000,3,B,1400000,23.33,Sold,Manufacturing,4.2,1,4,Suburban,17931,99037,17111,46.68,0.958,2021Q1,2021
830,80000,3,B,1500000,18.75,Sold,Warehouse,5.25,1,32,Suburban,17931,99037,17111,46.68,0.958,2019Q4,2019
831,97944,2,C,175000,1.79,Sold,Warehouse,8.41,1,25,Suburban,17931,99037,17111,46.68,0.958,2019Q2,2019
832,73000,2,C,775000,10.62,Sold,Manufacturing,10.8,1,14,Suburban,17931,99037,17111,46.68,0.958,2019Q1,2019
833,137000,3,C,1200000,8.76,Sold,Distribution,36.39,1,36,Suburban,17931,99037,17111,46.68,0.958,2019Q1,2019
834,53877,3,C,1635000,30.35,Sold,Warehouse,29.37,1,25,Suburban,17963,99037,17111,30.08,0.958,2020Q4,2020
835,53877,3,C,950000,17.63,Sold,Warehouse,29.37,1,22,Suburban,17963,99037,17111,30.08,0.958,2020Q1,2020
836,85113,3,C,3850000,45.23,Sold,Warehouse,5.17,1,18,Suburban,17972,99037,17111,40.17,0.958,2021Q1,2021
837,53000,2,C,3485000,65.75,Sold,Warehouse,6.56,1,22,Suburban,18017,10900,19462,36.82,0.958,2020Q1,2020
838,85680,3,C,6985000,81.52,Sold,Warehouse,5.66,1,22,Suburban,18017,10900,19462,36.82,0.958,2019Q3,2019
839,66485,2,C,750000,11.28,Sold,Manufacturing,1.96,2,42.71,Suburban,18018,10900,19462,35.56,0.958,2021Q1,2021
840,57226,2,C,6520000,113.93,Sold,Warehouse,6.33,1,22,Suburban,18020,10900,19462,37.4,0.958,2020Q3,2020
841,86418,2,C,350000,4.05,Sold,Warehouse,2.03,2,27,Suburban,18032,10900,19462,38.55,0.958,2020Q1,2020
842,123500,3,B,4200000,34.01,Sold,Warehouse,4.49,1,23,Suburban,18040,10900,19462,42.59,0.958,2020Q4,2020
843,180920,3,B,8750000,48.36,Sold,Manufacturing,15,1,24,Suburban,18040,10900,19462,42.59,0.958,2020Q3,2020
844,475800,5,A,62500000,131.36,Sold,Distribution,32.3,1,23.5,Suburban,18040,10900,19462,42.59,0.958,2020Q2,2020
845,80000,2,C,2400000,30,Sold,Warehouse,3.99,3,20,Suburban,18042,10900,19462,39.28,0.958,2020Q3,2020
846,283708,3,B,7500000,26.44,Under Contract,Manufacturing,24,1,18,Suburban,18042,10900,19462,39.28,0.958,2021Q2,2021
847,86320,3,C,4873750,56.46,Sold,Warehouse,6.67,1,36,Suburban,18045,10900,19462,39.1,0.958,2020Q3,2020
848,358375,5,A,40000000,111.61,Sold,Warehouse,39.99,1,13,Suburban,18045,10900,19462,39.1,0.958,2020Q3,2020
849,87418,2,C,3410000,39.01,Sold,Warehouse,4.8,1,22,Suburban,18045,10900,19462,39.1,0.958,2019Q3,2019
850,73103,2,C,1085000,14.84,Sold,Undetermined,5.04,1,24,Suburban,18045,10900,19462,39.1,0.958,2019Q2,2019
851,94550,2,C,1130000,11.95,Sold,Warehouse,3.19,2,24,Suburban,18049,10900,19462,30.82,0.958,2019Q3,2019
852,175085,2,C,1350000,7.71,Sold,Warehouse,10.04,3,18,Suburban,18052,10900,19462,38.48,0.958,2019Q3,2019
853,188500,3,B,11000000,58.36,Sold,Manufacturing,15.82,1,30,Suburban,18064,10900,19462,43.61,0.958,2019Q3,2019
854,1031524,4,A,201500000,195.34,Sold,Distribution,69.55,1,20.79,Suburban,18067,10900,19462,41.22,0.958,2021Q2,2021
855,349012,4,A,41250000,118.19,Sold,Distribution,28.2,1,40,Suburban,18091,10900,18512,44.08,0.958,2019Q1,2019
856,90000,2,C,2300000,25.56,Under Contract,Manufacturing,5.5,1,36,Suburban,18102,10900,19462,35.37,0.958,2021Q2,2021
857,115541,3,C,7500000,64.91,Sold,Warehouse,8,1,32,Suburban,18106,10900,19462,35,0.958,2020Q4,2020
858,100000,3,B,9100000,91,Sold,Warehouse,9.55,1,32,Suburban,18106,10900,19462,35,0.958,2020Q1,2020
859,103215,4,B,2700000,26.16,Sold,Warehouse,9.08,1,36,Suburban,18109,10900,19462,40.99,0.958,2019Q2,2019
860,55000,3,B,2010000,36.55,Sold,Distribution,3.8,1,36,Suburban,18109,10900,19462,40.99,0.958,2019Q1,2019
861,185000,2,C,4000000,21.62,Sold,Manufacturing,13.86,2,28,Suburban,18201,42540,18512,37.59,0.958,2020Q4,2020
862,440504,5,A,41925000,95.18,Sold,Distribution,30.99,1,22,Suburban,18201,42540,18512,37.59,0.958,2020Q4,2020
863,112705,3,C,2920000,25.91,Sold,Distribution,33.4,1,16,Suburban,18202,42540,18512,37.06,0.958,2020Q4,2020
864,90000,3,B,1800000,20,Sold,Warehouse,7,1,18,Suburban,18202,42540,18512,37.06,0.958,2020Q3,2020
865,590006,4,B,35375000,59.96,Sold,Distribution,52.6,1,18,Suburban,18202,42540,18512,37.06,0.958,2019Q4,2019
866,242960,3,B,6625000,27.27,Sold,Manufacturing,19.4,1,16.54,Suburban,18202,42540,18512,37.06,0.958,2019Q1,2019
867,100000,2,C,4325000,43.25,Sold,Manufacturing,10.22,1,23,Suburban,18214,99037,18512,48.54,0.958,2021Q1,2021
868,100000,2,C,3300000,33,Sold,Manufacturing,10.22,1,20,Suburban,18214,99037,18512,48.54,0.958,2020Q3,2020
869,146300,3,B,2100000,14.35,Sold,Manufacturing,9.5,1,17,Suburban,18220,99037,18512,46.92,0.958,2019Q2,2019
870,70000,2,C,219000,3.13,Sold,Manufacturing,11,3,38,Suburban,18229,10900,18512,35.75,0.958,2019Q1,2019
871,158193,3,B,2150000,13.59,Sold,Distribution,8.9,1,18,Suburban,18252,99037,18512,47.68,0.958,2020Q3,2020
872,250000,3,C,5500000,22,Sold,Warehouse,23.67,1,19,Suburban,18301,99037,18512,35.21,0.958,2019Q4,2019
873,618850,4,B,25175000,40.68,Sold,Distribution,80.59,1,25,Suburban,18344,99037,18512,25.33,0.958,2020Q4,2020
874,50250,2,C,1644500,32.73,Sold,Warehouse,3.3,1,24,Suburban,18360,99037,18512,35.88,0.958,2021Q1,2021
875,110000,4,A,6000000,54.55,Sold,Distribution,9.6,1,22,Suburban,18434,42540,18512,4.11,0.958,2019Q3,2019
876,81204,3,C,2900000,35.71,Sold,Manufacturing,14.67,1,20.5,Suburban,18447,42540,18512,3.57,0.958,2020Q2,2020
877,104880,3,C,3415000,32.56,Sold,Warehouse,5,1,30,Suburban,18447,42540,18512,3.57,0.958,2020Q1,2020
878,72442,3,C,1828500,25.24,Sold,Manufacturing,6.17,1,32,Suburban,18447,42540,18512,3.57,0.958,2019Q3,2019
879,770314,4,A,12000000,15.58,Sold,Manufacturing,102.92,1,28,Suburban,18448,42540,18512,2.84,0.958,2020Q2,2020
880,200000,2,C,950000,4.75,Sold,Manufacturing,3.62,5,12.25,Suburban,18505,42540,18512,3.47,0.958,2020Q3,2020
881,108827,2,C,650000,5.97,Sold,Warehouse,1.6,3,15.5,Suburban,18505,42540,18512,3.47,0.958,2019Q4,2019
882,200000,2,C,725000,3.63,Sold,Manufacturing,3.62,5,14,Suburban,18505,42540,18512,3.47,0.958,2019Q4,2019
883,75000,2,C,2700000,36,Sold,Manufacturing,3.03,1,30,Suburban,18508,42540,18512,2.41,0.958,2020Q4,2020
884,51021,2,C,850000,16.66,Sold,Warehouse,3.15,1,25,Suburban,18509,42540,18512,1.51,0.958,2020Q3,2020
885,57020,3,C,800000,14.03,Sold,Warehouse,0.92,2,36.67,Suburban,18510,42540,18512,1.87,0.958,2020Q4,2020
886,53510,3,B,2000000,37.38,Sold,Warehouse,5.91,2,20,Suburban,18512,42540,18512,1.26,0.958,2020Q4,2020
887,711200,3,B,30000000,42.18,Sold,Distribution,70.56,1,16,Suburban,18517,42540,18512,5.61,0.958,2020Q4,2020
888,53136,3,B,1250000,23.52,Sold,Manufacturing,10.2,1,16,Suburban,18612,42540,18512,19.38,0.958,2019Q2,2019
889,1078200,3,A,96000000,89.04,Sold,Manufacturing,225.55,1,20,Suburban,18640,42540,18512,11.3,0.958,2020Q4,2020
890,154800,2,C,4400000,28.42,Sold,Warehouse,9.8,1,14,Suburban,18643,42540,18512,11.97,0.958,2021Q1,2021
891,65498,2,B,770000,11.76,Sold,Warehouse,1.08,2,24,Suburban,18643,42540,18512,11.97,0.958,2019Q3,2019
892,53000,3,C,1330000,25.09,Sold,Warehouse,2.6,5,19,Suburban,18701,42540,18512,18.77,0.958,2019Q4,2019
893,51768,2,B,2912505,56.26,Sold,Warehouse,0.05,1,17,Suburban,18701,42540,18512,18.77,0.958,2019Q1,2019
894,80625,3,B,770000,9.55,Sold,Warehouse,3.21,4,21,Suburban,18702,42540,18512,18.66,0.958,2019Q1,2019
895,82668,3,B,2013060,24.35,Sold,Warehouse,7.02,1,25.5,Suburban,18706,42540,18512,21.61,0.958,2020Q4,2020
896,225000,2,B,4200000,18.67,Sold,Manufacturing,28,1,24,Suburban,18706,42540,18512,21.61,0.958,2019Q2,2019
897,210000,3,C,4875000,23.21,Sold,Distribution,15,1,24,Suburban,18707,42540,18512,25.62,0.958,2019Q4,2019
898,63472,2,B,1250000,19.69,Sold,Manufacturing,13.82,1,19,Suburban,18707,42540,18512,25.62,0.958,2019Q2,2019
899,53582,3,C,79000,1.47,Sold,Warehouse,2.92,1,24,Suburban,18831,99037,18512,60.48,0.958,2019Q1,2019
900,151220,2,C,6050000,40.01,Sold,Warehouse,13.69,1,22.5,Suburban,18914,37980,19462,12.36,1.084,2020Q4,2020
901,171386,3,B,8350000,48.72,Sold,Warehouse,9.78,1,28,Suburban,18936,37980,19462,8.15,1.084,2020Q1,2020
902,213419,3,B,5740000,26.9,Sold,Warehouse,33.19,1,24,Suburban,18960,37980,19462,16.97,1.084,2020Q2,2020
903,60454,3,C,4500000,74.44,Sold,Warehouse,3.3,1,24,Suburban,18966,37980,19007,9.62,1.084,2021Q1,2021
904,56150,3,B,3550000,63.22,Sold,Warehouse,10.21,1,29,Suburban,18969,37980,19462,14.81,1.084,2020Q4,2020
905,205462,3,B,300000,1.46,Sold,Manufacturing,32.43,1,34,Suburban,18969,37980,19462,14.81,1.084,2019Q3,2019
906,112000,2,C,6900000,61.61,Sold,Manufacturing,8.48,1,18,Suburban,18974,37980,19462,12.62,1.084,2020Q1,2020
907,51000,1,C,1275000,25,Sold,Warehouse,1.03,2,24,Suburban,19002,37980,19462,5.66,1.084,2019Q4,2019
